Country Name,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People’s Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1990,2.33333326,2.067824648,48.90992219,28.78832072,34.04255319,1.732633546,3.44973247,12.7135335,11.76677204,91.94999695,23.40909134,16.73209846,45.72535723,10.23829266,11.25389408,,51.09081234,25.0255848,11.47729892,30.07321703,0.318840578,51.44855145,43.1640625,38.35535397,70.84743662,18.51851819,57.96639897,65.40988785,14.65116323,78.36812144,53.65045193,24.20552997,36.21304055,38.29907264,31.94439667,29.11786355,4.040404256,20.52769667,16.73800695,32.14465409,51.43957183,70.73641958,66.54758419,58.05948626,26.32992928,14.33002481,50.21543282,86.32263809,19.16201117,,52.91666587,17.43614725,34.02355377,32.36616733,0.241587571,66.66666667,12.81434329,22.87311116,0.69990847,28.69120046,24.78351208,25.77104825,38.37948354,37.2712137,52.84947843,0.044201115,34.37000562,16.04950495,27.64994841,52.04057561,,34.96133274,30.40656555,71.81785351,52.15654211,26.36394442,0.057306586,,85.38052548,11.48266027,39.60282055,37.91421289,0,29.56210321,43.67588933,78.80512091,66.31016043,25.59348332,49.97058756,0.00064384,44.30757745,46.2962963,84.63296927,28.45078444,,72.71427295,35.64588965,33.08889286,4.208998549,20.04005786,34.49388756,33.5316261,30.62121236,24.39780383,65.43771425,32.80114599,6.070175506,21.50518467,,6.749891131,5.572373812,1.838260512,0.160598508,6.099815157,25.80667097,31.8190218,1.10494107,68.43115743,1.267548246,8.300242471,4.358706986,73.32880127,14.99999953,42.30769231,66.03773585,0.193602696,52.59557581,76.45104155,12.8054741,51.17317276,0.123327688,35.73770367,51.03119523,33.97292064,29.83748005,40.625,36.42162335,32.42262476,33.70642257,1.317523057,38.78138069,31.03063178,,51.01614252,,18.38235294,11.10015685,,9.704898083,23.54438216,3.333333333,1.775240626,35.88569665,,34.32900339,35.86315376,5.482752686,1.093749981,60.00856872,2.148237907,46.54275093,8.069208785,,55.16162669,0.402638983,20.24630467,41.32371659,68.10531122,35.65117898,10.6426654,45.89715536,1.535485908,18.92245023,37.51038724,10.21919431,33.21615282,33.68531469,0,36.67919942,30.88162974,0.006462036,27.78328039,3.278071814,67.79661017,60.87578125,21.98410303,,74.25473656,28.99539652,31.9894584,32.35625705,68.10896105,37.55191257,53.25195067,1.508305635,61.55027082,31.12536754,15.0273224,0,27.77850447,49.35646539,12.89014998,16.51076722,0.454484135,,48.55347219,24.40298564,83.02965345,43.19756165,18.19498069,0,13.20177256,28.31008461,32.18828472,,32.18956247,38.08357111,58.33333333,98.91025641,39.95841996,58.98709037,68.38962811,27.44186047,,88.4130395,2.024159321,36.21052792,5.324809403,28.39015255,38.24159373,12.59422688,27.41294604,2.915118605,8.782159045,51.21283383,64.96301278,2.148683893,12.5,16.51076722,32.18956247,46.92007738,4.138774459,12.5021114,33.33333333,63.12937458,23.77758871,16.00759472,34.98666176,4.55833612,33.02230821,7.15796897,64.1025641,58.98305085,24.73333359,67.37142835,28.7658607,36.09515997,31.62450862,45.93639576,,1.039831809,7.617736524,71.0259756,57.29352462
1991,2.33333326,2.067824648,48.80981729,28.71715239,34.04255319,1.727573626,3.541255984,12.60635995,11.75272216,91.75000191,23.34091013,16.73600354,45.80043535,10.2839564,10.89953247,,50.47002483,24.8066524,11.45732522,30.11660534,0.333333339,51.44855145,43.06640625,38.84145139,70.16001647,18.51851819,57.71679273,65.10561859,14.65116323,78.06451497,53.86297964,23.99678894,36.18800024,38.2938938,31.97171585,29.22664569,4.040404256,20.60449176,16.94954797,32.17798619,50.97417021,70.5990577,66.49780381,57.82347059,26.11499026,14.93300256,49.84723759,86.26157545,19.51303493,,52.91666587,17.54978395,34.02355377,32.38163547,0.241587571,66.30666606,12.91413052,23.66176724,0.696213672,28.67368698,24.63791603,25.76437977,38.38616686,37.30066139,52.52366129,0.045707971,34.59264513,16.42534653,28.28415873,52.04057561,,35.11590341,30.29048951,72.00499031,52.30706209,26.51972436,0.057306586,90.87142944,85.38052548,11.55540899,39.60282055,38.038148,0,29.41559499,43.86363576,78.46372341,65.89304987,25.82777309,49.97058756,0.00064384,43.80365808,46.2962963,84.61366126,28.47785963,,71.15560012,35.49078675,33.08889286,4.18359953,20.16913292,34.44160045,33.44931991,30.44820219,24.19256706,64.38139207,32.63931073,6.070175506,21.55398799,,6.996661344,5.58769833,1.841461519,0.173266841,6.196857953,26.07153753,31.78485789,1.10494107,68.41086015,1.267548246,8.095195918,4.358706986,72.53682413,14.99999953,42.30769231,65.95272449,0.20145903,52.35602347,75.96624682,12.8054741,50.86171096,0.123327688,35.63934389,50.80940919,33.80978284,29.69408479,40.87499976,36.27491706,32.21677017,33.62062065,1.324110697,38.7723618,31.03063178,,51.01614252,,18.38235294,11.10889514,,9.704898083,23.42934211,3.333333333,1.780327807,35.78775255,70.22222413,34.2524613,35.86315376,5.418008671,1.093749981,59.34296294,2.153832562,46.54275093,8.016490904,72.69564919,54.88313538,0.393130894,20.28571444,40.97475708,67.86638259,35.65454838,10.55399677,45.89715536,1.486776702,18.47261195,36.92870201,10.26362559,33.21094974,33.04405458,0,36.86187235,30.90200161,0.006462036,27.68308104,3.224755996,67.56389824,60.73718872,22.14240264,83.26086791,74.24877618,29.05351074,31.83632732,34.19503918,67.05589399,37.45027269,52.80166023,1.508305635,62.06931359,31.15324888,16.39344262,0,27.7630088,49.35646539,12.99554139,16.51294957,0.454484135,,48.31974238,24.40298564,82.8295785,42.92601693,17.97779923,0,13.07951,28.31008461,32.03044424,,32.03172558,38.01807485,58.33333333,98.88525391,39.95841996,58.98709037,68.41399815,27.70930268,,88.4130395,2.056807052,36.21052792,5.294711005,28.38214242,38.24894667,12.22835035,28.00133025,2.915118605,8.782159045,50.98692438,64.20981761,2.154282447,12.5,16.51294957,32.03172558,46.78167748,4.263645883,12.57500307,33.33333333,62.67780537,23.33616838,16.00759472,34.95475051,4.88509879,33.03416477,7.15796897,64.35897534,58.65710561,24.73333359,66.48571559,29.4921515,36.09515997,31.56881533,47.38516117,,1.039831809,7.617736524,70.80186502,56.44823575
1992,2.33333326,2.067824648,48.70971239,28.64598629,34.04255319,1.72251157,3.632779499,12.4991864,11.75272238,91.59999847,23.27272675,16.73990862,45.87551347,10.28395602,10.54517086,,49.84923732,24.58772001,11.43735153,30.15999365,0.352112676,51.44855145,43.06640625,38.84145187,69.4730405,18.51851819,57.46718288,64.80135682,14.65116323,77.7609085,54.07551257,23.78804791,36.16295994,38.28871497,32.04927672,29.33542473,4.040404256,20.68128816,17.16108733,32.21132137,50.50876859,70.46170271,66.44802343,57.58746198,25.9000533,15.53846127,49.47904235,86.20056966,19.86405868,,52.91666587,17.66342064,34.02355377,32.39710081,0.241587571,65.96000163,13.00164914,24.45042333,0.692518925,28.65297394,24.49191908,25.75354203,38.39538638,37.33404935,52.19787589,0.047214827,34.83228659,16.04950495,28.91834949,52.21514278,,35.28340004,30.16471518,72.19212712,52.45812661,26.67550431,0.057306586,90.91428484,85.38052548,11.6281567,39.63102548,38.16208311,0,29.26908677,44.05138219,78.1223346,65.47593496,26.06206286,49.97058756,0.00064384,43.29973871,46.2962963,84.59436317,28.50506868,,69.5969273,35.33104959,33.21409408,4.158200235,20.29820798,34.38934439,33.36613288,30.27146555,23.99311115,63.3250699,32.47053179,6.070175506,21.60279001,,7.243286257,5.603023447,1.844662386,0.185935156,6.293900044,26.33640408,31.75069117,1.10494107,68.39056286,1.263325591,7.890150223,4.383628933,71.74484699,14.99999953,42.30769231,65.8677182,0.209315377,52.11647628,75.48145208,12.8054741,50.55024917,0.123327688,35.54098411,50.58762756,33.64211941,29.54472162,41.12499952,36.12821077,32.01317192,33.53410141,1.330698337,38.76538771,31.26994257,,51.23480686,,18.38235294,11.11763344,,9.735320961,23.31430374,3.333333333,1.785412784,35.68980844,70.22222413,34.17605463,36.22493166,5.353264656,1.093749981,58.67735716,2.15942733,46.54275093,7.963773652,72.34782343,54.60464407,0.383622775,20.32512233,40.62579498,67.62745396,35.65791778,10.46532813,45.89715536,1.4380674,18.02277151,36.34701679,10.30805687,33.20574935,32.40279789,0,37.04454899,30.92364343,0.006462036,27.58624988,3.171440495,67.33117975,60.59859619,22.30070061,83.56521441,74.2428158,29.11162496,31.67893024,36.03382132,66.00282287,37.34863281,52.35136979,1.508305635,62.09158905,31.18060062,17.75956284,0,27.76082977,49.36034735,13.1009328,16.51513131,0.454484135,,48.08601257,24.40298564,82.62951228,42.6544756,17.76061776,0,12.95724822,28.31008461,31.86885448,,31.87013949,37.92999216,58.33333333,98.86025766,39.95841996,59.43396226,68.43836818,27.9767449,,88.4130395,2.089454783,36.21052792,5.264612607,28.36930334,38.25909967,11.86247494,28.58971637,2.917976521,8.782159045,50.76101989,63.45662243,2.159881114,12.5,16.51513131,31.87013949,46.64327462,4.388516914,12.647896,33.33333333,62.22623617,22.8947505,16.08906567,34.92222342,5.21186146,33.04602133,7.23648308,64.61538657,58.33116037,24.66666698,65.59999738,30.21843929,36.09515997,31.62046722,48.83392118,,1.039831809,7.617736524,70.5777597,55.60294688
1993,2.33333326,2.067824648,48.60961062,28.57481796,34.04255319,1.717451703,3.724303013,12.39201428,11.74569701,91.45000458,23.20454554,16.7438137,45.95059455,10.30798957,10.19081044,,49.2284498,24.36878584,11.4173769,30.20337976,0.36619717,51.44855145,43.01757813,39.08449962,68.78605917,18.51851819,57.21757665,64.49708757,14.65116323,77.45730782,54.28804028,23.57930515,36.1379165,38.28353271,32.10549862,29.44420687,4.040404256,20.75808325,17.37262669,32.24465347,50.04336697,70.32434083,66.39824305,57.35144632,25.68511428,16.14143996,49.11085189,86.13953173,20.21508471,,52.91666587,17.77705568,34.05461243,32.41349735,0.241587571,65.60000102,13.10134373,25.23908195,0.688824127,28.63226057,24.05414758,25.74270409,38.4096864,37.37070972,51.87209049,0.048721684,35.06345095,15.91584158,29.5525598,52.30243212,14.6912998,35.44572702,30.04083125,72.37926393,52.60864659,26.83128604,0.057306586,90.95714024,85.38052548,11.70090542,39.64297077,38.28601393,0,29.12257854,44.23913164,77.7809371,65.0588244,26.29635452,49.97058756,0.00064384,42.79581934,46.2962963,84.57505517,28.53166083,,68.03825011,33.9942041,33.27669469,4.132801216,20.42955763,34.33880364,33.08513615,29.45192451,23.79044215,62.26875204,31.32480633,6.070175506,21.65159333,,7.49005647,5.618347964,1.847863393,0.19860349,6.39094284,26.6012723,31.71652726,1.10494107,68.37027093,1.261214173,7.685103669,4.395046771,70.95286432,14.99999953,42.30769231,65.78270685,0.217171711,51.87692442,74.99666581,12.8054741,50.23878738,0.123327688,35.44262433,50.36584197,32.41884862,28.32002173,41.37499928,35.9815006,31.80729594,33.24561482,1.337285852,38.7606379,31.38959796,,51.34413551,,18.38235294,11.12637283,,9.726858877,23.19926369,3.333333333,1.7905,35.59186032,70.22222413,34.10090914,36.40581942,5.28852064,1.093749981,58.01175138,2.165022041,46.54275093,7.911055772,71.99999768,54.32615275,0.374114685,20.36453209,40.27683548,67.38852534,35.66128717,10.3766595,45.89715536,1.389358194,17.57293322,35.76533156,10.35248815,33.20054627,31.76153778,0,37.22722192,30.94474731,0.006462036,27.48786555,3.118124677,67.09846782,60.45999756,22.45900023,83.8695692,74.23684679,29.16974237,31.52290685,37.87260346,64.94975581,37.2469956,51.90108427,1.508305635,62.11370603,31.20833337,19.12568306,0,27.75865075,49.37364901,13.20632297,16.51731358,0.454484135,,47.85228276,24.40298564,82.42943734,42.38293088,17.54343629,0,12.83498566,28.31008461,30.90732159,,30.90856692,37.84071992,58.33333333,98.83525516,39.95218194,59.65739821,68.46273822,28.24418534,,88.4130395,2.122102514,36.21052792,5.234513822,28.3564639,38.27407915,11.49659842,29.17810058,2.919405588,8.782159045,50.53511089,62.70343137,2.165479725,12.5,16.51731358,30.90856692,46.50487472,4.513388338,12.72078766,33.33333333,61.77466697,22.45333018,16.1298003,34.89223257,5.538624129,33.0578813,7.275740709,64.87179292,58.00521512,24.66666698,64.71428462,30.94473008,36.09515997,31.56550897,50.28268659,,1.039831809,7.617736524,70.35364912,54.75765801
1994,2.33333326,2.067824648,48.50950572,28.50364964,34.04255319,1.712392723,3.815826528,12.28484073,11.73867272,91.25,23.13636433,16.74771878,46.02567267,10.33202312,9.836448836,,48.60766229,24.14985344,11.39740321,30.24676807,0.394366199,51.44855145,42.96875,39.32754977,68.09907785,18.51851819,56.9679668,64.1928258,14.65116323,77.15370135,63.98065155,23.37056412,36.11287619,38.27835388,32.15870758,29.55298591,4.040404256,20.83487965,17.58416771,32.27798865,49.57796535,70.18698584,66.34846266,57.1154377,25.47017731,16.74689773,48.74265666,86.07850101,20.56610846,,52.91666587,17.89069238,34.06496637,32.42989204,0.241587571,65.24000041,13.20103689,26.02773803,0.68512938,28.61154725,23.91280339,25.73186617,38.42589103,37.4088446,51.54627334,0.05022854,35.29468365,15.87128713,30.18674861,52.38971571,14.55040039,35.60720956,29.91764464,72.56640074,52.75971445,26.98706599,0.057306586,90.98571232,85.38052548,11.77365313,39.65491606,38.40994904,0,28.97607032,44.42687807,77.43954828,64.64170949,26.53064429,49.97058756,0.00064384,42.29189996,46.2962963,84.55575708,28.55820419,,66.47957728,33.83747639,33.3392953,4.107401921,20.55864706,34.28876632,33.0055077,29.28571971,23.58813912,61.21242986,31.17126511,6.070175506,21.70039535,,7.736681383,5.633672481,1.85106426,0.211271823,6.487984931,26.86613885,31.68236335,1.10494107,68.34997364,1.259102845,7.480057974,4.406464928,70.16088718,14.99999953,42.30769231,65.69770055,0.225028071,51.63737625,74.51187107,12.8054741,49.92732558,0.123327688,35.34426142,50.1440594,32.26714469,28.17371494,41.62499905,35.83479431,31.6124145,33.16279135,1.343873493,38.75686696,31.50925335,,51.45346808,,18.38235294,11.13511113,,9.744990893,23.08422532,3.333333333,1.795588062,35.49391622,70.22222413,34.02923841,36.58670957,5.223776625,1.093749981,57.34614561,2.170616697,46.54275093,7.85833852,71.63043644,54.04766144,0.364606566,20.40393998,39.92787338,67.14959671,35.66465657,10.28799087,45.89715536,1.340648892,17.12309386,35.18364634,10.39691943,33.19534588,31.12028109,0,37.40989856,30.96580114,0.006462036,27.48279185,3.064809176,66.86574932,60.32140503,22.6172982,84.19565118,74.23088641,29.22785659,31.36739048,39.7113856,63.8966847,37.14535572,51.45079383,1.508305635,62.13598244,31.23600495,20.49180328,0,27.75042482,49.39020901,13.31171439,16.54345642,0.454484135,,47.61855295,24.40298564,82.22937112,42.11138955,17.32625483,0,12.71272387,28.31008461,30.74828121,,30.74952999,37.8559448,58.33333333,98.81025891,39.95010344,59.88083416,68.48710825,28.51162755,,88.4130395,2.154750245,36.21052792,5.204415424,28.34362581,38.29092684,11.13072301,29.7664867,2.920834437,8.782159045,50.30920545,61.95023619,2.171078279,12.5,16.54345642,30.74952999,46.36647185,4.638259369,12.79368059,33.33333333,61.32309776,22.01191229,16.17053662,34.86285277,5.865387148,33.06973786,7.314997764,65.12820415,57.67926988,24.60000038,63.82857186,31.67101788,36.09515997,31.51249559,51.73144661,,1.039831809,7.617736524,70.1295438,53.91236914
